id,collector,age_midpoint,gender,occupation_group,experience_midpoint,salary_midpoint,aliens,programming_ability,employment_status,industry,women_on_team,remote,job_satisfaction,job_discovery,commit_frequency,dogs_vs_cats,desktop_os,unit_testing,visit_frequency,why_learn_new_tech,open_to_new_job,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice
48332,Meta 11 Post,37,0,0,13,125000,1,9,0,3,0,2,0,2,0,1,0,0,4,0,0,0,1,2,0,0,4,4,0,4,3,4,1,0,1,0,1,0,1,0,1,2
48443,Meta 11 Post,27,0,0,8,125000,0,9,0,6,1,1,2,7,0,1,5,0,0,-1 (please specify),1,0,1,0,0,1,2,3,1,0,1,3,0,1,2,0,0,0,1,2,1,2
48445,Meta 11 Post,37,0,0,13,145000,0,9,0,11,2,2,0,11,0,-1 (please specify),3,0,0,2,0,,0,0,0,1,4,4,2,1,2,4,1,0,2,0,0,1,2,0,1,0
48731,Meta 11 Post,54.5,0,,13,210000,-1 (please specify),9,1,3,1,2,2,6,0,1,4,0,0,3,1,1,1,1,0,1,4,4,1,2,3,4,1,0,2,1,1,1,2,1,1,2
48819,Meta 11 Post,54.5,0,0,13,105000,-1 (please specify),8,0,5,1,3,0,7,0,0,0,-1 (please specify),0,5,0,,1,1,0,0,1,0,1,3,1,4,1,1,1,1,1,1,2,1,2,2
48864,Meta 11 Post,22,1,7,3.5,5000,0,7,4,,,,,,3,0,2,0,1,2,2,1,2,1,0,0,0,2,2,0,1,1,1,1,2,0,0,0,0,1,2,1
48894,Meta 11 Post,44.5,0,12,1.5,5000,0,7,2,12,0,0,0,2 - I created my own job,0,1,5,0,0,2,0,1,0,0,0,0,4,4,2,2,4,4,0,0,2,0,0,0,1,0,1,1
49342,Meta 11 Post,16,0,6,3.5,,1,4,6,13,0,3,0,0,A few times a month,1,2,I don't know,0,3,1,0,0,3,0,2,0,4,0,0,0,3,2,2,1,0,0,0,1,2,2,2
49350,Meta 11 Post,32,-2,13,8,175000,0,7,0,14,2,2,2,7,0,0,0,0,0,3,1,,1,1,1,0,1,1,1,2,2,2,1,0,1,1,1,1,1,0,1,1
49373,Meta 11 Post,27,0,1,8,115000,0,9,0,11,0,0,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,1,2,0,0,0
49385,Meta 11 Post,16,1,7,3.5,,-1 (please specify),6,77,,,,,,-1 (please specify),1,0,0,4,3,0,0; 1,0,2,0,0,3,4,2,1,2,3,1,0,2,0,0,1,1,0,1,0
49422,Meta 11 Post,65,0,17,13,105000,0,8,2,10,0,0,5,2 - I created my own job,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49429,Meta 11 Post,32,0,10,13,165000,0,10,0,3,2,2,2,0,0,0,0,I don't know,2,3,1,0; 1,1,0,1,0,0,0,1,3,3,3,0,0,1,1,2,2,1,2,2,2
49446,Meta 11 Post,27,0,7,13,35000,1,9,77,,,,,,0,-1 (please specify),2,I don't know,0,0,0,0,1,0,1,4,4,4,2,1,1,4,0,1,2,0,1,1,1,1,1,1
49470,Meta 11 Post,16,0,7,8,,-1 (please specify),8,77,,,,,,2,-1 (please specify),2,0,0,2,2,0,2,1,0,2,0,4,2,1,4,3,2,1,2,2,1,2,1,1,2,1
49505,Meta 11 Post,65,1,1,13,115000,0,10,0,3,3,1,0,1,0,0,3,0,1,0,1,,0,1,1,1,0,4,1,2,4,1,1,0,1,0,0,1,1,0,0,0
49562,Meta 11 Post,32,0,8,13,145000,-1 (please specify),9,8,,,,,,0,-1 (please specify),0,0,0,3,1,,1,0,0,2,0,4,2,2,2,4,1,0,2,1,1,1,1,1,0,0
49707,Meta 11 Post,65,0,18,13,5000,1,8,8,,,,,,3,-1 (please specify),5,0,0,-1 (please specify),0,1,2,1,0,1,4,3,0,1,0,4,1,0,2,1,0,0,2,2,0,0
49716,Meta 11 Post,32,0,15,13,210000,0,7,0,1,2,2,2,2,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
49781,Meta 11 Post,27,0,8,13,85000,1,10,0,-1 (please specify),"I am not on a ""team""",1,2,0,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",0,0,-1 (please specify),0,4,0,0,0,0,0,0,0,0,1,0,2,3,0,0,2,1,0,1,0,0,1,1
49782,Meta 11 Post,54.5,0,0,13,,-1 (please specify),10,1,0,0,0,0,2 - I created my own job,0,1,2,0,0,3,1,1,0,0,0,0,2,4,2,2,4,2,0,0,1,0,0,0,1,0,0,1
49793,Meta 11 Post,27,0,1,8,175000,0,8,0,3,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49817,Meta 11 Post,32,0,0,1.5,25000,0,8,4,,,,,,A few times a month,1,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,
49850,Meta 11 Post,54.5,0,1,13,,-1 (please specify),8,2,1,"I am not on a ""team""",0,2,2 - I created my own job,A few times a month,0,2,0,0,0,1,1,1,0,0,1,2,4,2,2,1,4,1,1,1,0,2,1,0,1,1,0
49861,Meta 11 Post,32,0,1,8,105000,-1 (please specify),6,0,3,0,0,0,4,0,1,5,0,2,3,1,0,1,2,0,2,1,4,1,1,2,4,1,1,1,0,0,0,1,1,1,2
50135,Meta 11 Post,44.5,0,3,8,105000,0,10,1,3,0,0,0,2 - I created my own job,2,1,2,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
50210,Meta 11 Post,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50217,Meta 11 Post,27,0,6,8,75000,,7,0,7,0,3,2,-1,2,-1 (please specify),4,1,0,2,1,1,2,2,0,2,0,4,2,4,0,4,1,1,0,1,0,1,1,1,0,1
50385,Meta 11 Post,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50799,Meta 11 Post,44.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51051,Meta 11 Post,32,0,15,13,210000,1,7,0,1,5,2,2,2,3,1,2,0,0,5,1,1,3,1,1,2,0,4,2,0,2,4,0,0,2,1,1,1,1,2,1,2
51103,Meta 11 Post,27,0,,3.5,35000,0,5,0,3,5,2,2,2,0,-1 (please specify),4,0,0,3,1,0; 1,1,3,0,1,0,4,0,2,3,4,0,2,2,0,0,1,2,1,2,2
51277,Meta 11 Post,16,0,7,3.5,5000,1,7,77,,,,,,3,-1 (please specify),1,-1 (please specify),0,-1 (please specify),1,0,,,,,,,,,,,,,,,,,,,,
51351,Meta 11 Post,44.5,0,0,13,195000,1,10,1,1,5,0,2,6,0,1,6,0,,0,0,1,0,0,0,4,0,4,1,4,0,4,1,1,1,1,1,1,1,2,0,2
51366,Meta 11 Post,27,0,0,1.5,75000,1,7,0,12,1,2,2,10,0,1,4,0,0,2,2,0,1,2,1,1,0,2,1,3,4,1,1,1,2,1,0,1,0,2,2,2
51393,Meta 11 Post,44.5,0,1,13,45000,0,8,0,-1 (please specify),1,0,0,4,0,1,2,0,4,2,0,1,0,0,0,1,0,4,2,0,3,4,1,1,1,0,1,1,1,1,0,1
51427,Meta 11 Post,32,0,0,3.5,125000,0,7,0,3,1,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,1,4,1,0,1,3,1,1,2,0,0,0,0,0,0,2
51461,Meta 11 Post,54.5,0,15,13,210000,1,10,0,11,0,0,2,2,3,0,0,0,0,5,1,0,1,2,1,3,0,4,2,3,1,4,2,0,1,2,1,0,2,2,0,0
51510,Meta 11 Post,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51541,Meta 11 Post,65,0,,13,,-1 (please specify),5,0,17,0,1,0,-1,4,,4,I don't know,2,4,1,,0,1,0,4,1,4,2,2,4,4,2,2,1,1,0,1,2,2,1,0
51625,Meta 11 Post,37,0,0,13,125000,0,7,0,11,1,0,5,7,3,1,4,0,0,5,2,1,1,2,0,0,3,3,3,3,1,4,2,1,0,1,2,0,1,0,1,2
51785,Meta 11 Post,27,0,13,3.5,115000,0,6,0,13,5,2,4,0,0,0,0,1,4,4,1,0,3,2,1,1,2,4,0,1,2,1,1,1,2,1,1,1,1,0,2,2
51795,Meta 11 Post,22,0,7,13,25000,-1 (please specify),10,6,1,"I am not on a ""team""",3,4,2,3,1,0,1,1,4,2,0,4,0,0,0,0,4,1,0,3,4,2,0,0,0,0,0,0,2,1,1
51819,Meta 11 Post,22,0,,3.5,95000,1,7,0,4,0,2,0,1,0,0,5,0,2,3,0,0,1,0,0,0,0,1,2,1,1,4,1,0,1,0,0,1,1,1,1,1
51832,Meta 11 Post,44.5,0,0,13,85000,0,8,4,,,,,,0,0,1,-1 (please specify),0,3,2,,0,0,0,2,4,3,2,0,0,0,1,2,2,0,0,1,2,2,1,2
51957,Meta 11 Post,27,0,3,8,55000,1,8,0,10,3,2,0,0,3,1,4,1,0,2,0,0,0,1,0,0,0,3,0,3,2,4,0,1,0,0,0,0,1,0,2,2
52141,Meta 11 Post,16,0,,3.5,,1,8,4,,,,,,,0,0,I don't know,2,5,0,,0,1,0,1,4,4,,0,3,4,,,,,,,,,,
52183,Meta 11 Post,27,0,1,3.5,105000,0,7,0,13,0,2,4,11,0,1,0,0,0,2,1,0,1,1,0,2,1,3,2,2,2,3,1,1,1,0,0,2,0,1,0,2
52193,Meta 11 Post,27,1,8,0.5,85000,-1 (please specify),7,0,3,4,2,0,10,0,1,8,0,0,6,0,,0,0,0,0,1,3,0,4,3,4,1,1,1,0,0,0,0,1,2,2
52195,Meta 11 Post,54.5,0,,13,85000,0,8,1,7,0,1,2,2 - I created my own job,0,0,4,I don't know,0,6,2,,1,0,0,2,0,4,2,2,1,4,1,1,0,1,1,1,1,1,1,1
52228,Meta 11 Post,22,0,7,3.5,5000,0,5,77,,,,,,2,1,0,0,2,2,0,0,2,0,1,2,0,4,1,0,4,1,1,1,2,1,1,1,0,1,2,1
52424,Meta 11 Post,32,0,1,8,75000,1,7,0,14,2,0,4,10,3,-1 (please specify),4,0,2,4,2,1,1,0,1,1,1,4,2,3,1,4,1,1,2,1,0,0,1,1,1,
52483,Meta 11 Post,37,1,12,3.5,65000,1,7,0,-1 (please specify),3,1,3,2,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",0,4,I don't know,0,5,1,1,1,0,0,0,1,1,4,2,1,4,0,1,0,0,1,0,1,0,0,2
52522,Meta 11 Post,44.5,0,,8,85000,0,8,0,14,0,0,2,-1,2,1,4,0,1,0,1,0,3,3,1,0,3,4,2,1,2,3,0,1,1,0,0,1,0,1,0,1
52540,Meta 11 Post,32,0,13,13,105000,0,7,0,11,4,1,2,7,0,,3,I don't know,1,2,1,0,0,0,0,4,4,4,2,0,1,1,0,0,1,0,0,1,1,1,0,2
52852,Meta 11 Post,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52913,Meta 11 Post,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53014,Meta 11 Post,44.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53054,Meta 11 Post,54.5,0,6,13,105000,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53137,Meta 11 Post,44.5,0,0,8,75000,0,8,0,1,0,2,-1 (please specify),4,0,-1 (please specify),4,0,2,5,0,0,1,0,0,2,1,4,2,4,2,3,1,0,0,1,1,1,2,2,2,0
53163,Meta 11 Post,27,1,1,3.5,85000,0,6,0,4,1,2,2,10,2,0,3,I don't know,0,2,1,,1,0,0,0,3,4,1,0,1,4,0,0,1,1,0,2,1,0,0,0
53182,Meta 11 Post,22,0,0,3.5,65000,1,8,0,10,,3,2,1,3,0,4,I don't know,2,2,1,0,2,1,0,3,1,4,1,2,2,4,2,1,0,1,1,1,2,0,2,1
53228,Meta 11 Post,27,0,13,8,85000,0,10,0,3,"I am not on a ""team""",2,4,2,0,0,4,I don't know,0,2,1,0,1,0,0,0,0,0,1,0,1,4,1,1,1,0,1,1,2,1,0,1
53237,Meta 11 Post,,-2,0,3.5,,,9,0,-1 (please specify),,2,2,7,3,1,4,0,0,2,1,1,3,0,0,,0,4,0,1,0,2,1,1,2,0,0,0,0,1,1,2
53267,Meta 11 Post,37,0,0,13,,1,10,2,4,0,0,0,2 - I created my own job,0,1,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,4,1,0,1,0,0,0,1,0,1,0
53311,Meta 11 Post,44.5,0,0,13,105000,1,9,0,3,0,0,0,11,0,-1 (please specify),2,0,1,3,0,,0,0,0,1,1,4,1,3,1,4,0,0,2,0,0,2,2,1,0,2
53394,Meta 11 Post,32,0,0,13,95000,0,8,0,-1 (please specify),0,2,0,1,0,1,4,0,0,0,1,,0,0,0,0,0,4,1,0,1,4,0,0,2,0,0,2,0,1,0,2
53423,Meta 11 Post,37,0,8,13,,-1 (please specify),7,0,-1 (please specify),2,3,0,10,0,,4,0,2,3,0,0,1,2,0,0,0,4,1,4,1,4,1,1,1,1,1,2,2,1,2,2
53426,Meta 11 Post,32,0,0,13,105000,1,8,0,4,1,1,4,0,0,1,0,0,1,2,2,0,2,0,1,0,0,4,1,2,2,4,1,0,1,0,1,1,1,1,1,2
53431,Meta 11 Post,27,0,9,3.5,185000,1,7,0,11,2,3,4,6,2,1,0,0,2,6,0,1,1,3,2,1,2,4,3,0,2,4,1,0,1,1,0,2,0,0,0,0
53483,Meta 11 Post,54.5,0,,13,175000,-1 (please specify),10,1,14,0,2,0,2 - I created my own job,0,-1 (please specify),2,0,0,3,1,,1,0,0,4,1,4,2,0,1,0,2,1,1,0,0,1,1,1,0,1
53498,Meta 11 Post,27,0,12,8,75000,0,7,0,10,0,3,2,0,0,1,4,0,0,2,0,0; 1,2,0,0,3,4,4,2,2,0,3,1,0,1,1,0,1,1,0,2,2
53506,Meta 11 Post,37,0,0,8,105000,0,8,0,0,0,2,4,-1,3,1,4,0,0,0,2,0,1,1,0,0,0,4,2,1,0,4,1,1,1,0,0,2,1,0,2,2
53509,Meta 11 Post,22,0,8,1.5,45000,-1 (please specify),5,0,0,-1 (please specify),2,2,2,0,1,4,I don't know,0,2,0,1,1,0,0,1,0,4,0,2,4,3,0,2,2,0,1,1,1,0,2,2
53558,Meta 11 Post,32,0,1,8,185000,1,8,0,11,1,2,4,4,3,1,5,1,2,2,1,,2,2,1,1,1,4,1,2,3,2,1,1,0,2,2,2,1,1,2,0
53589,Meta 11 Post,16,0,1,1.5,5000,0,4,77,,,,,,A few times a month,1,2,I don't know,0,2,1,0,3,1,0,3,1,3,1,1,1,3,1,2,2,0,1,0,1,0,0,0
53696,Meta 11 Post,27,0,8,3.5,45000,0,7,0,3,0,2,3,7,A few times a month,1,4,I don't know,2,6,1,0,1,0,0,1,0,2,2,1,0,3,1,1,0,1,1,1,1,0,0,0
53727,Meta 11 Post,27,0,3,3.5,125000,0,8,0,16,1,1,0,2,0,0,0,0,0,5,0,0,1,0,0,0,0,1,1,1,2,1,1,0,1,1,0,1,0,0,0,1
53732,Meta 11 Post,44.5,0,1,8,115000,1,7,0,0,1,0,2,1,0,1,0,0,1,2,1,0,0,1,1,1,0,4,2,3,3,3,1,2,1,0,1,1,1,1,1,2
53798,Meta 11 Post,37,0,8,8,95000,-1 (please specify),10,0,9,0,2,2,4,3,0,4,1,0,3,0,0,1,0,0,0,0,4,2,3,3,3,1,0,0,1,0,1,1,1,1,2
53825,Meta 11 Post,54.5,0,0,13,95000,-1 (please specify),,0,1,0,3,0,4,0,0,3,I don't know,0,0,1,,1,2,0,0,0,4,2,4,0,4,2,2,0,2,2,1,2,2,2,2
53846,Meta 11 Post,27,0,0,13,145000,0,,0,13,2,3,3,1,0,1,0,0,0,3,1,0,3,1,0,1,1,4,3,0,3,4,1,1,1,0,0,2,2,1,2,1
53894,Meta 11 Post,44.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53941,Meta 11 Post,44.5,0,0,13,95000,0,,0,12,0,0,2,-1,0,1,3,0,0,2,1,,1,1,0,0,2,2,2,1,1,2,0,1,1,0,0,0,1,1,1,1
53981,Meta 11 Post,27,0,6,8,65000,0,,0,7,2,1,0,2,2,1,4,0,0,0,1,1,1,1,0,1,0,3,1,1,2,4,1,0,0,0,0,0,0,1,0,0
54041,Meta 11 Post,54.5,0,1,13,105000,0,,0,-1 (please specify),1,3,0,11,0,1,7,0,0,2,0,1,0,0,1,0,4,4,2,1,3,4,0,0,0,0,0,0,2,0,2,2
54084,Meta 11 Post,32,0,16,13,45000,,,0,10,0,2,4,2,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",,9,0,0,3,1,,4,0,0,0,0,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0
54103,Meta 11 Post,32,0,0,3.5,55000,0,,1,4,0,0,2,2 - I created my own job,0,1,0,0,0,2,1,,1,0,0,0,1,1,2,3,2,4,1,0,0,1,1,1,2,2,0,1
54104,Meta 11 Post,27,0,8,13,145000,1,,0,15,5,2,0,2,0,0,1,0,0,4,1,1,0,0,0,0,2,3,1,1,1,4,1,0,2,2,0,2,1,2,1,2
54131,Meta 11 Post,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54501,Meta 11 Post,22,0,0,13,145000,0,,2,4,1,2,2,-1,3,0,2,-1 (please specify),0,3,1,0; 1,0,0,1,0,4,4,3,0,3,4,1,0,2,1,1,1,1,1,2,0
54931,Meta 11 Post,54.5,0,1,13,185000,-1 (please specify),,0,6,0,2,2,1,0,-1 (please specify),5,0,2,3,1,,3,0,0,1,0,4,0,1,0,4,1,0,2,1,0,0,1,0,2,2
54991,Meta 11 Post,16,0,7,0.5,,0,,77,,,,,,3,-1 (please specify),0,0,1,3,1,0,2,2,0,2,3,2,2,1,2,4,1,1,2,0,1,1,1,1,1,2
55187,Meta 11 Post,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55251,Meta 11 Post,44.5,0,13,13,125000,1,,0,12,0,2,2,1,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",0,5,0,4,2,1,1,2,1,1,0,1,4,1,2,3,3,0,1,2,0,0,1,2,0,0,1
55257,Meta 11 Post,37,0,0,13,95000,1,,0,1,3,3,2,4,0,1,1,0,0,0,1,1,1,1,1,2,1,4,1,3,1,4,1,1,1,0,2,0,2,0,2,0
55329,Meta 11 Post,22,0,0,1.5,,1,,-1 (please specify),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55337,Meta 11 Post,54.5,0,,13,,1,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55344,Meta 11 Post,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55435,Meta 11 Post,16,0,6,3.5,,1,,1,12,"I am not on a ""team""",2,0,2,3,0,3,1,2,2,1,1,0,0,0,2,0,4,1,1,3,4,1,1,2,1,0,0,1,2,2,1
55441,Meta 11 Post,27,0,0,0.5,85000,1,,0,4,0,2,2,2,0,1,0,-1 (please specify),1,2,0,,1,1,1,2,3,4,1,2,2,3,2,2,1,1,1,1,1,1,2,2
55506,Meta 11 Post,27,0,0,8,115000,-1 (please specify),,0,4,"I am not on a ""team""",1,0,7,0,0,3,0,0,2,,0,0,0,0,0,0,0,1,2,3,1,1,1,2,0,0,0,1,1,1,2
55532,Meta 11 Post,44.5,0,18,13,135000,1,,0,3,0,0,0,-1,0,-1 (please specify),0,0,0,0,1,,1,0,0,1,3,3,0,1,1,4,1,0,2,0,1,0,1,1,0,2
55544,Meta 11 Post,22,0,7,8,,1,,77,,,,,,0,-1 (please specify),2,0,0,3,2,1,0,0,0,0,4,4,2,0,2,3,0,1,1,0,0,1,1,1,1,1
55564,Meta 11 Post,27,0,0,3.5,85000,-1 (please specify),,,-1 (please specify),1,2,0,7,,0,2,I don't know,0,2,1,1,1,1,1,3,1,4,1,0,3,3,1,1,2,0,0,1,1,1,1,2
55611,Meta 11 Post,27,0,12,3.5,15000,1,,6,12,6,3,4,4,-1 (please specify),-1 (please specify),4,I don't know,0,6,1,0,3,1,1,1,0,3,1,1,0,4,2,1,0,2,1,2,2,1,1,0
55621,Meta 11 Post,32,0,3,1.5,75000,1,,0,11,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,2,0,4,2,2,3,4,0,0,1,1,1,1,1,2,0,1
55654,Meta 11 Post,37,0,6,8,65000,0,,0,3,0,3,0,7,2,1,4,0,0,5,1,0,0,0,0,0,4,4,0,4,0,4,0,0,1,1,0,0,0,0,2,1
55726,Meta 11 Post,44.5,0,13,13,115000,1,,0,12,2,2,0,6,0,1,4,0,0,0,1,0,1,1,0,1,1,4,1,2,1,4,0,0,0,1,1,1,1,1,2,2
55731,Meta 11 Post,32,0,10,8,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55737,Meta 11 Post,22,0,9,3.5,65000,1,,0,3,2,3,3,10,2,1,1,-1 (please specify),0,3,1,0,3,3,,1,4,4,3,4,1,4,1,1,0,1,1,0,1,0,2,0
55751,Meta 11 Post,27,0,3,3.5,145000,0,,0,16,2,2,2,6,0,0,0,0,0,3,1,0,1,1,0,2,4,3,0,1,0,1,2,1,2,0,1,0,1,2,1,1
55782,Meta 11 Post,27,0,7,3.5,25000,-1 (please specify),,0,-1 (please specify),"I am not on a ""team""",1,2,0,3,0,0,I don't know,0,3,0,1,0,2,0,0,4,3,1,0,3,1,2,2,2,0,0,2,2,0,1,1
55789,Meta 11 Post,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55797,Meta 11 Post,27,0,8,3.5,95000,0,,0,12,4,2,3,4,3,1,0,I don't know,0,4,2,0,0,0,0,1,1,1,4,2,3,4,0,0,1,0,0,0,1,1,2,2
55811,Meta 11 Post,44.5,0,15,13,,0,,2,0,0,2,0,2 - I created my own job,3,1,4,I don't know,0,4,0,0,0,0,0,1,4,0,0,0,4,1,0,0,2,0,2,1,0,0,1,1
55819,Meta 11 Post,37,0,8,13,105000,1,,0,-1 (please specify),1,3,2,4,0,1,0,0,1,3,1,1,1,1,1,1,0,4,2,3,2,4,2,1,0,1,1,1,1,0,2,1
55835,Meta 11 Post,16,0,7,3.5,,0,,77,,,,,,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",-1 (please specify),1,1,3,-1 (please specify),1,0,1,1,1,4,4,4,2,1,3,4,1,1,1,0,0,1,1,1,1,1
55858,Meta 11 Post,44.5,0,0,13,210000,1,,0,1,10,2,2,2,0,-1 (please specify),4,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55863,Meta 11 Post,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55874,Meta 11 Post,22,0,7,3.5,45000,0,,77,,,,,,0,-1 (please specify),6,0,0,2,1,0,0,0,0,2,1,3,0,0,1,2,1,1,2,1,1,0,1,0,2,2
55880,Meta 11 Post,44.5,0,8,13,,1,,0,6,0,2,2,7,0,1,5,0,2,5,1,1,,,,,,,,,,,,,,,,,,,,
55890,Meta 11 Post,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55891,Meta 11 Post,22,0,12,1.5,45000,0,,0,13,4,3,0,4,0,1,4,1,0,3,1,0,0,1,0,4,1,4,0,2,3,4,0,2,2,1,1,1,1,2,2,2
55896,Meta 11 Post,16,-1,7,3.5,15000,-1 (please specify),,-1 (please specify),77,0,1,0,0,0,-1 (please specify),3,0,1,2,0,,1,0,0,1,0,4,0,0,1,0,1,0,2,1,0,2,2,0,2,1
55912,Meta 11 Post,27,0,0,8,95000,1,,0,10,0,2,2,2,0,,0,0,0,3,1,,1,0,0,1,0,1,1,2,2,4,1,1,1,2,2,2,1,1,2,1
55932,Meta 11 Post,16,0,13,3.5,65000,1,,0,10,1,3,2,11,0,0,5,-1 (please specify),0,0,1,1,0,0,0,2,0,4,2,0,1,4,1,1,1,0,0,2,1,1,1,2
55959,Meta 11 Post,27,0,0,8,75000,0,,0,13,3,1,3,10,2,0,4,1,0,3,2,0,3,1,0,1,1,4,4,3,1,4,1,1,0,1,2,2,2,1,2,2
55967,Meta 11 Post,44.5,0,0,13,115000,-1 (please specify),,0,0,0,2,2,7,0,0,2,0,0,0,0,1,1,0,0,0,4,3,1,1,2,4,0,1,2,0,1,1,2,1,1,2
55984,Meta 11 Post,44.5,0,0,13,75000,0,,0,3,1,3,2,-1,3,0,2,0,0,3,,,0,1,0,3,4,3,1,4,3,3,0,0,2,0,,1,1,1,2,1
55988,Meta 11 Post,27,0,4,8,55000,0,,0,7,2,2,2,1,3,1,4,0,0,5,1,1,1,0,0,4,0,4,0,4,0,4,1,0,2,1,1,1,1,0,2,0
55990,Meta 11 Post,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56024,Meta 11 Post,22,0,6,3.5,85000,1,,0,3,3,2,3,10,A few times a month,1,4,0,0,3,1,0,3,1,1,2,1,3,1,0,0,2,2,2,0,1,1,1,1,2,2,2
12049,Meta 11 Post,27,0,13,0.5,5000,0,5,0,11,1,2,0,2,0,1,2,0,0,2,2,0,2,1,1,2,4,4,3,1,4,4,1,0,0,0,0,0,0,0,2,1
21469,Meta 11 Post,,0,6,13,35000,1,7,1,7,"I am not on a ""team""",0,0,4,A few times a month,0,4,I don't know,1,2,1,1,1,,0,,,,,0,,,,,1,0,0,0,1,,0,
48040,Meta 11 Post,16,0,7,3.5,,0,5,77,,,,,,A few times a month,0,1,I don't know,0,0,1,,2,0,0,0,1,4,2,0,1,4,0,0,1,0,0,0,1,1,1,1
13970,Meta 11 Post,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15572,Meta 11 Post,27,0,0,3.5,5000,0,7,0,3,1,3,2,10,0,1,4,0,0,2,1,0,0,1,0,1,1,4,2,0,3,4,0,0,2,0,0,0,0,0,0,0
16586,Meta 11 Post,27,0,3,3.5,15000,0,6,0,8,3,2,2,10,2,1,4,0,2,0,2,0,0,1,1,1,2,2,0,4,2,0,1,1,0,1,1,0,0,0,1,1
21927,Meta 11 Post,44.5,0,8,13,185000,0,10,0,4,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,2,4,1,1,4,0,2,1,2,0,0,0,2,1,0,2
54438,Meta 11 Post,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7004,Meta 11 Post,22,0,3,3.5,15000,1,7,0,3,2,2,-1 (please specify),2,0,-1 (please specify),0,-1 (please specify),0,4,2,,1,1,1,1,1,4,2,2,2,2,1,1,2,0,0,0,0,0,2,2
23768,Meta 11 Post,16,-2,14,0.5,210000,-1 (please specify),1,-1 (please specify),-1 (please specify),I'm not sure,3,-1 (please specify),4,-1 (please specify),-1 (please specify),,0,3,-1 (please specify),0,,,,,,,,,,,,,,,,,,,,,
6425,Meta 11 Post,22,0,4,3.5,125000,1,9,1,5,3,1,2,2,0,1,4,0,2,0,1,0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
15312,Meta 11 Post,22,0,7,3.5,5000,1,,77,,,,,,-1 (please specify),0,4,I don't know,4,6,0,,0,2,0,4,3,4,2,1,2,4,1,1,2,0,0,0,1,0,2,2
24215,Meta 11 Post,16,0,7,1.5,,1,4,77,,,,,,4,,0,,2,2,,,,1,0,2,1,4,,3,,4,1,1,0,1,1,1,0,1,1,1
